alliance_name,constituency_id,constituency_name,Candidate,Party,State,Total Independent Candidates,Total Votes (Cr),Sum of total_votes,Vote % of India,Sum of vote_share
INDIA,68,Lalganj,GANGADEEN,Communist Party of India,Uttar Pradesh,,0.00 Cr,12271,1,1.22
INDIA,1,Kokrajhar,GARJAN MASHAHARY,Indian National Congress,Assam,,0.01 Cr,113736,1,9.16
INDIA,14,Narsaraopet,GARLAPATI SUBHASH PREM,Revolutionary Socialist Party,Andhra Pradesh,,0.00 Cr,1245,1,0.08
INDIA,14,Narsaraopet,GARNEPUDI ALEXANDER SUDHAKAR,Indian National Congress,Andhra Pradesh,,0.00 Cr,18046,1,1.2
INDIA,14,Jorhat,GAURAV GOGOI,Indian National Congress,Assam,,0.08 Cr,751771,1,54.04
INDIA,1,Kokrajhar,GAURI SANKAR SARANIA,All India Trinamool Congress,Assam,,0.00 Cr,23519,1,1.89
INDIA,14,Shimoga,GEETHA SHIVARAJKUMAR,Indian National Congress,Karnataka,,0.05 Cr,535006,1,38.85
INDIA,2,Banaskantha,GENIBEN NAGAJI THAKOR,Indian National Congress,Gujarat,,0.07 Cr,671883,1,48.83
INDIA,12,Lakhimpur,GHANA KANTA CHUTIA,All India Trinamool Congress,Assam,,0.00 Cr,14197,1,1.17
INDIA,8,Rajahmundry,GIDUGU RUDRARAJU,Indian National Congress,Andhra Pradesh,,0.00 Cr,32508,1,2.45
INDIA,11,Machilipatnam,GOLLU KRISHNA,Indian National Congress,Andhra Pradesh,,0.00 Cr,31825,1,2.43
INDIA,1,Sikkim,GOPAL CHETTRI,Indian National Congress,Sikkim,,0.00 Cr,2241,1,0.58
INDIA,4,Darjeeling,GOPAL LAMA,All India Trinamool Congress,West Bengal,,0.05 Cr,500806,1,37.73
INDIA,9,KRISHNAGIRI,GOPINATH K,Indian National Congress,Tamil Nadu,,0.05 Cr,492883,1,42.27
INDIA,7,Amalapuram (SC),GOUTHAM JANGA,Indian National Congress,Andhra Pradesh,,0.00 Cr,15082,1,1.16
INDIA,2,BIKANER,GOVINDRAM MEGHWAL,Indian National Congress,Rajasthan,,0.05 Cr,511026,1,45.7
INDIA,4,Raver,GULAB DAYARAM BHIL,Bharat Adivasi Party,Maharashtra,,0.00 Cr,9644,1,0.82
INDIA,18,Panchmahal,GULABSINH SOMSINH CHAUHAN,Indian National Congress,Gujarat,,0.03 Cr,285237,1,25.21
INDIA,9,Faridkot,GURCHARAN SINGH MANN,Communist Party of India,Punjab,,0.00 Cr,14950,1,1.47
INDIA,3,Khadoor Sahib,GURDIAL SINGH,Communist Party of India,Punjab,,0.00 Cr,3952,1,0.38
INDIA,2,Amritsar,GURJEET SINGH AUJLA,Indian National Congress,Punjab,,0.03 Cr,255181,1,28.18
INDIA,11,Bathinda,GURMEET SINGH KHUDIAN,Aam Aadmi Party,Punjab,,0.03 Cr,326902,1,28.4
INDIA,12,Sangrur,GURMEET SINGH MEET HAYER,Aam Aadmi Party,Punjab,,0.04 Cr,364085,1,36.06
INDIA,8,Fatehgarh Sahib,GURPREET SINGH GP,Aam Aadmi Party,Punjab,,0.03 Cr,298389,1,30.63
INDIA,23,Bangalore Rural,H V CHANDRASHEKAR,Viduthalai Chiruthaigal Katchi,Karnataka,,0.00 Cr,480,1,0.03
INDIA,7,Karimganj,HAFIZ RASHID AHMED CHOUDHURY,Indian National Congress,Assam,,0.05 Cr,526733,1,45.93
INDIA,14,NAGAUR,HANUMAN BENIWAL,Rashtriya Loktantrik Party,Rajasthan,,0.06 Cr,596955,1,48.2
INDIA,3,Muzaffarnagar,HARENDRA SINGH MALIK,Samajwadi Party,Uttar Pradesh,,0.05 Cr,470721,1,43.64
INDIA,12,TONK-SAWAI MADHOPUR,HARISH CHANDRA MEENA,Indian National Congress,Rajasthan,,0.06 Cr,623763,1,50.85
INDIA,12,Ernakulam,HIBI EDEN,Indian National Congress,Kerala,,0.05 Cr,482317,1,52.97
INDIA,7,Ahmedabad East,HIMMATSINH PRAHLADSINH PATEL,Indian National Congress,Gujarat,,0.03 Cr,308704,1,27.36
INDIA,1,Saharanpur,IMRAN MASOOD,Indian National Congress,Uttar Pradesh,,0.05 Cr,547967,1,44.57
INDIA,2,Kairana,IQRA CHOUDHARY,Samajwadi Party,Uttar Pradesh,,0.05 Cr,528013,1,48.9
INDIA,8,Maldaha Dakshin,ISHA KHAN CHOUDHURY,Indian National Congress,West Bengal,,0.06 Cr,572395,1,41.79
INDIA,17,Nandyal,J LAKSHMI NARASIMHA YADAV,Indian National Congress,Andhra Pradesh,,0.01 Cr,56204,1,4
INDIA,15,Bapatla (SC),J.D. SEELAM,Indian National Congress,Andhra Pradesh,,0.00 Cr,43259,1,3.33
INDIA,17,Parbhani,JADHAV SANJAY ( BANDU ) HARIBHAU,Shiv Sena (Uddhav Balasaheb Thackrey),Maharashtra,,0.06 Cr,601343,1,45.17
INDIA,1,Coochbehar,JAGADISH CHANDRA BARMA BASUNIA,All India Trinamool Congress,West Bengal,,0.08 Cr,788375,1,48.57
INDIA,10,Firozpur,JAGDEEP SINGH KAKA BRAR,Aam Aadmi Party,Punjab,,0.03 Cr,263384,1,23.41
INDIA,12,TONK-SAWAI MADHOPUR,JAGDISH PRASAD MEENA,Bharat Adivasi Party,Rajasthan,,0.00 Cr,1373,1,0.11
INDIA,4,HISAR,JAI PARKASH (J P) S/O HARIKESH,Indian National Congress,Haryana,,0.06 Cr,570424,1,48.58
INDIA,1,Chandni Chowk,JAI PRAKASH AGARWAL,Indian National Congress,NCT OF Delhi,,0.04 Cr,427171,1,44.22
INDIA,14,Hazaribagh,JAI PRAKASH BHAI PATEL,Indian National Congress,Jharkhand,,0.04 Cr,377927,1,29.88
INDIA,27,Banka,JAI PRAKASH NARAYAN YADAV,Rashtriya Janata Dal,Bihar,,0.04 Cr,402834,1,39.72
INDIA,4,Visakhapatnam,JALADI VIJAYA KUMARI,Samajwadi Party,Andhra Pradesh,,0.00 Cr,466,1,0.03
INDIA,2,Sundargarh,JANARDAN DEHURY,Indian National Congress,Odisha,,0.03 Cr,261986,1,22.67
INDIA,29,Dhaurahra,JANARDAN PRASAD,Communist Party of India,Uttar Pradesh,,0.00 Cr,15900,1,1.43
INDIA,13,Guntur,JANGALA AJAY KUMAR,Communist Party of India,Andhra Pradesh,,0.00 Cr,8637,1,0.61
INDIA,2,Banaskantha,JASUBHAI GAMAR,Bharat Adivasi Party,Gujarat,,0.00 Cr,4626,1,0.34
INDIA,16,Hathras,JASVEER VALMIKI,Samajwadi Party,Uttar Pradesh,,0.03 Cr,307428,1,28.39
INDIA,17,Puri,JAYANARAYAN PATTANAYAK,Indian National Congress,Odisha,,0.00 Cr,24342,1,2.03
INDIA,11,Bathinda,JEETMOHINDER SINGH SIDHU,Indian National Congress,Punjab,,0.02 Cr,202011,1,17.55
INDIA,4,Nizamabad,JEEVANREDDY THATIPARTHI,Indian National Congress,Telangana,,0.05 Cr,483077,1,39.16
INDIA,15,PALI,JEEVARAM RANA,Bharat Adivasi Party,Rajasthan,,0.00 Cr,8347,1,0.62
INDIA,14,Amreli,JENNY THUMMAR,Indian National Congress,Gujarat,,0.03 Cr,259804,1,29.64
INDIA,1,SURGUJA,JEROME MINJ,Bharat Adivasi Party,Chhattisgarh,,0.00 Cr,3060,1,0.21
INDIA,41,Etawah,JITENDRA KUMAR DOHARE,Samajwadi Party,Uttar Pradesh,,0.05 Cr,490747,1,47.47
INDIA,25,DHAR,JITENDRA MUNIYA,Bharat Adivasi Party,Madhya Pradesh,,0.00 Cr,10621,1,0.75
INDIA,10,Singhbhum,JOBA MAJHI,Jharkhand Mukti Morcha,Jharkhand,,0.05 Cr,520164,1,51.62
INDIA,1,Tehri Garhwal,JOT SINGH GUNSOLA,Indian National Congress,Uttarakhand,,0.02 Cr,190110,1,22.05
INDIA,23,KARUR,JOTHIMANI. S,Indian National Congress,Tamil Nadu,,0.05 Cr,534906,1,47.25
INDIA,13,Junagadh,JOTVA HIRABHAI ARJANBHAI,Indian National Congress,Gujarat,,0.04 Cr,448555,1,41.99
INDIA,6,Diphu,JOY RAM ENGLENG,Indian National Congress,Assam,,0.01 Cr,124019,1,18.16
INDIA,6,Balurghat,JOYDEV KUMAR SIDDHANTA,Revolutionary Socialist Party,West Bengal,,0.01 Cr,54217,1,4.38
INDIA,34,Medinipur,JUNE MALIAH,All India Trinamool Congress,West Bengal,,0.07 Cr,702192,1,47.4
INDIA,4,KORBA,JYOTSNA CHARANDAS MAHANT,Indian National Congress,Chhattisgarh,,0.06 Cr,570182,1,46.53
INDIA,27,Shahjahanpur,JYOTSNA GOND,Samajwadi Party,Uttar Pradesh,,0.05 Cr,537339,1,43.06
INDIA,17,ERODE,K E PRAKASH,Dravida Munnetra Kazhagam,Tamil Nadu,,0.06 Cr,562339,1,51.43
INDIA,10,Thrissur,K MURALEEDHARAN,Indian National Congress,Kerala,,0.03 Cr,328124,1,30.08
INDIA,28,Kolar,K V GOWTHAM,Indian National Congress,Karnataka,,0.06 Cr,620093,1,45.76
INDIA,15,Alappuzha,K. C VENUGOPAL,Indian National Congress,Kerala,,0.04 Cr,404560,1,38.21
INDIA,15,Udupi Chikmagalur,K. JAYAPRAKASH HEGDE,Indian National Congress,Karnataka,,0.05 Cr,473059,1,38.48
INDIA,8,Koppal,K. RAJASHEKAR BASAVARAJ HITNAL,Indian National Congress,Karnataka,,0.07 Cr,663511,1,49.93
INDIA,2,Kannur,K. SUDHAKARAN,Indian National Congress,Kerala,,0.05 Cr,518524,1,48.74
INDIA,9,Narsapuram,K.B.R.NAIDU,Indian National Congress,Andhra Pradesh,,0.00 Cr,35213,1,2.86
INDIA,11,Mahbubnagar,KADINTI SHANKAR REDDY,Viduthalai Chiruthaigal Katchi,Telangana,,0.00 Cr,432,1,0.04
INDIA,15,Warangal,KADIYAM KAVYA,Indian National Congress,Telangana,,0.06 Cr,581294,1,45.85
INDIA,64,Gorakhpur,KAJAL NISHAD,Samajwadi Party,Uttar Pradesh,,0.05 Cr,482308,1,41.78
INDIA,17,Barasat,KAKOLI GHOSH DASTIDAR,All India Trinamool Congress,West Bengal,,0.07 Cr,692010,1,45.15
INDIA,11,Khunti,KALI CHARAN MUNDA,Indian National Congress,Jharkhand,,0.05 Cr,511647,1,54.62
INDIA,33,Jhargram,KALIPADA SAREN (KHERWAL),All India Trinamool Congress,West Bengal,,0.07 Cr,743478,1,49.87
INDIA,17,Kheda,KALUSINH DABHI,Indian National Congress,Gujarat,,0.04 Cr,386677,1,32.88
INDIA,27,Srerampur,KALYAN BANERJEE,All India Trinamool Congress,West Bengal,,0.07 Cr,673970,1,45.65
INDIA,18,Jalna,KALYAN VAIJINATHRAO KALE,Indian National Congress,Maharashtra,,0.06 Cr,607897,1,44.59
INDIA,5,Raiganj,KALYANI KRISHNA,All India Trinamool Congress,West Bengal,,0.05 Cr,492700,1,36
INDIA,11,SIDHI,KAMLESHWAR INDRAJIT KUMAR,Indian National Congress,Madhya Pradesh,,0.04 Cr,377143,1,32.87
INDIA,2,North-East Delhi,KANHAIYA KUMAR,Indian National Congress,NCT OF Delhi,,0.07 Cr,685673,1,44.16
INDIA,36,THOOTHUKKUDI,KANIMOZHI KARUNANIDHI,Dravida Munnetra Kazhagam,Tamil Nadu,,0.05 Cr,540729,1,55.26
INDIA,24,RATLAM,KANTILAL BHURIA,Indian National Congress,Madhya Pradesh,,0.06 Cr,588631,1,38.41
INDIA,9,Faridkot,KARAMJIT SINGH ANMOL,Aam Aadmi Party,Punjab,,0.02 Cr,228009,1,22.48
INDIA,3,Jalgaon,KARAN BALASAHEB PATIL - PAWAR,Shiv Sena (Uddhav Balasaheb Thackrey),Maharashtra,,0.04 Cr,422834,1,36.15
INDIA,16,JODHPUR,KARAN SINGH UCHIYARDA,Indian National Congress,Rajasthan,,0.06 Cr,614379,1,44.4
INDIA,31,SIVAGANGA,KARTI P CHIDAMBARAM,Indian National Congress,Tamil Nadu,,0.04 Cr,427677,1,40.6
INDIA,10,Eluru,KAVURI LAVANYA,Indian National Congress,Andhra Pradesh,,0.00 Cr,20826,1,1.51
INDIA,10,BASTAR,KAWASI LAKHMA,Indian National Congress,Chhattisgarh,,0.04 Cr,403153,1,40.02
INDIA,1,Daman & Diu,KETAN DAHYABHAI PATEL,Indian National Congress,Dadra & Nagar Haveli and Daman & Diu,,0.00 Cr,11258,1,12.18
INDIA,9,Jangipur,KHALILUR RAHAMAN,All India Trinamool Congress,West Bengal,,0.05 Cr,544427,1,39.75
INDIA,6,TIKAMGARH,KHUMAN URF PANKAJ AHIRWAR,Indian National Congress,Madhya Pradesh,,0.03 Cr,311738,1,28.38
INDIA,37,Amethi,KISHORI LAL,Indian National Congress,Uttar Pradesh,,0.05 Cr,539228,1,54.99
INDIA,16,Mavelikkara,KODIKUNNIL SURESH,Indian National Congress,Kerala,,0.04 Cr,369516,1,41.29
INDIA,22,Nellore,KOPPULA RAJU,Indian National Congress,Andhra Pradesh,,0.01 Cr,54844,1,3.99
INDIA,48,Banda,KRISHNA DEVI SHIVSHANKER PATEL,Samajwadi Party,Uttar Pradesh,,0.04 Cr,406567,1,38.94
INDIA,4,Chatra,KRISHNA NAND TRIPATHI,Indian National Congress,Jharkhand,,0.04 Cr,353597,1,32.55
INDIA,3,Khadoor Sahib,KULBIR SINGH ZIRA,Indian National Congress,Punjab,,0.02 Cr,207310,1,19.8
INDIA,1,GANGANAGAR,KULDEEP INDORA,Indian National Congress,Rajasthan,,0.07 Cr,726492,1,51.4
INDIA,3,East Delhi,KULDEEP KUMAR (MONU),Aam Aadmi Party,NCT OF Delhi,,0.06 Cr,571156,1,45.18
INDIA,1,Andaman & Nicobar Islands,KULDEEP RAI SHARMA,Indian National Congress,Andaman & Nicobar Islands,,0.01 Cr,78040,1,38.54
INDIA,2,Amritsar,KULDEEP SINGH DHALIWAL,Aam Aadmi Party,Punjab,,0.02 Cr,214880,1,23.73
INDIA,38,Gaya,KUMAR SARVJEET,Rashtriya Janata Dal,Bihar,,0.04 Cr,393148,1,40.8
INDIA,28,Munger,KUMARI ANITA,Rashtriya Janata Dal,Bihar,,0.05 Cr,469276,1,41.2
INDIA,13,Nalgonda,KUNDURU RAGHUVEER,Indian National Congress,Telangana,,0.08 Cr,784337,1,60.5
INDIA,9,Amroha,KUNWAR DANISH ALI,Indian National Congress,Uttar Pradesh,,0.04 Cr,447836,1,40.32
INDIA,2,Dadar & Nagar Haveli,KURADA DEEPAKBHAI,Bharat Adivasi Party,Dadra & Nagar Haveli and Daman & Diu,,0.00 Cr,10197,1,4.96
INDIA,1,MIZORAM,LALBIAKZAMA,Indian National Congress,Mizoram,,0.01 Cr,98595,1,20.07
INDIA,14,Darbhanga,LALIT KUMAR YADAV,Rashtriya Janata Dal,Bihar,,0.04 Cr,388474,1,37.93
INDIA,11,Porbandar,LALIT VASOYA,Indian National Congress,Gujarat,,0.02 Cr,249758,1,26.89
INDIA,8,ALWAR,LALIT YADAV,Indian National Congress,Rajasthan,,0.06 Cr,583710,1,46.57
INDIA,78,Bhadohi,LALITESHPATI TRIPATHI,All India Trinamool Congress,Uttar Pradesh,,0.04 Cr,415910,1,38.33
INDIA,55,Ambedkar Nagar,LALJI VERMA,Samajwadi Party,Uttar Pradesh,,0.05 Cr,544959,1,46.3
INDIA,3,Khadoor Sahib,LALJIT SINGH BHULLAR,Aam Aadmi Party,Punjab,,0.02 Cr,194836,1,18.61
INDIA,62,Sant Kabir Nagar,LAXMIKANT PAPPU NISHAD,Samajwadi Party,Uttar Pradesh,,0.05 Cr,498695,1,45.7
INDIA,28,Kolar,M  C HALLI VENU,Viduthalai Chiruthaigal Katchi,Karnataka,,0.00 Cr,521,1,0.04
INDIA,5,Kozhikode,M. K. RAGHAVAN,Indian National Congress,Kerala,,0.05 Cr,520421,1,47.74
INDIA,21,Mysore,M. LAKSHMANA,Indian National Congress,Karnataka,,0.07 Cr,656241,1,44.21
INDIA,26,CUDDALORE,M.K. VISHNUPRASAD,Indian National Congress,Tamil Nadu,,0.05 Cr,455053,1,44.11
INDIA,27,Chikkballapur,M.S. RAKSHA RAMAIAH,Indian National Congress,Karnataka,,0.07 Cr,659159,1,43.06
INDIA,15,Warangal,MACHA DEVENDER,Viduthalai Chiruthaigal Katchi,Telangana,,0.00 Cr,1769,1,0.14
INDIA,2,Paschim Champaran,MADAN MOHAN TIWARI,Indian National Congress,Bihar,,0.04 Cr,443853,1,40.86
INDIA,4,Darrang-Udalguri,MADHAB RAJBANGSHI,Indian National Congress,Assam,,0.05 Cr,539375,1,29.78
INDIA,6,West Delhi,MAHABAL MISHRA,Aam Aadmi Party,NCT OF Delhi,,0.06 Cr,643645,1,42.22
INDIA,10,FARIDABAD,MAHENDER PRATAP SINGH,Indian National Congress,Haryana,,0.06 Cr,615655,1,41.84
INDIA,12,Lohardaga,MAHENDRA ORAON,Communist Party of India,Jharkhand,,0.00 Cr,16793,1,1.74
INDIA,22,UJJAIN,MAHESH PARMAR,Indian National Congress,Madhya Pradesh,,0.05 Cr,460244,1,34.64
INDIA,12,Krishnanagar,MAHUA MOITRA,All India Trinamool Congress,West Bengal,,0.06 Cr,628789,1,44.1
INDIA,23,Kolkata Dakshin,MALA ROY,All India Trinamool Congress,West Bengal,,0.06 Cr,615274,1,49.48
INDIA,14,KALLAKURICHI,MALAIYARASAN D,Dravida Munnetra Kazhagam,Tamil Nadu,,0.06 Cr,561589,1,44.94
INDIA,19,Ananthapur,MALLIKARJUNA VAJJALA,Indian National Congress,Andhra Pradesh,,0.00 Cr,43217,1,3
INDIA,6,Kakinada,MALLIPUDI MANGAPATI PALLAM RAJU,Indian National Congress,Andhra Pradesh,,0.00 Cr,21109,1,1.59
INDIA,6,Anandpur Sahib,MALVINDER SINGH KANG,Aam Aadmi Party,Punjab,,0.03 Cr,313217,1,29.08
INDIA,13,Palamau,MAMTA BHUIYAN,Rashtriya Janata Dal,Jharkhand,,0.05 Cr,481555,1,34.63
INDIA,13,Patiala,MANDEEP SINGH,Revolutionary Socialist Party,Punjab,,0.00 Cr,973,1,0.08
INDIA,10,DHARMAPURI,MANI. A.,Dravida Munnetra Kazhagam,Tamil Nadu,,0.04 Cr,432667,1,34.67
INDIA,34,VIRUDHUNAGAR,MANICKAM TAGORE B,Indian National Congress,Tamil Nadu,,0.04 Cr,385256,1,36.28
INDIA,1,Chandigarh,MANISH TEWARI,Indian National Congress,Chandigarh,,0.02 Cr,216657,1,48.22
INDIA,13,Dibrugarh,MANOJ DHANOWAR,Aam Aadmi Party,Assam,,0.01 Cr,137864,1,10.78
INDIA,5,Nagina,MANOJ KUMAR,Samajwadi Party,Uttar Pradesh,,0.01 Cr,102374,1,10.22
INDIA,34,Sasaram,MANOJ KUMAR,Indian National Congress,Bihar,,0.05 Cr,513004,1,46.76
INDIA,10,Bolangir,MANOJ KUMAR MISHRA,Indian National Congress,Odisha,,0.02 Cr,230874,1,16.49
INDIA,25,Bangalore central,MANSOOR ALI KHAN,Indian National Congress,Karnataka,,0.06 Cr,626208,1,47.57
INDIA,7,DAMOH,MANU SINGH MARAVI,Bharat Adivasi Party,Madhya Pradesh,,0.00 Cr,7887,1,0.72
INDIA,5,KARNAL,MARATHA VIRENDER VERMA,Nationalist Congress Party – Sharadchandra Pawar,Haryana,,0.00 Cr,29151,1,2.17
INDIA,16,NAMAKKAL,MATHESWARAN V S,Dravida Munnetra Kazhagam,Tamil Nadu,,0.05 Cr,462036,1,40.31
INDIA,6,Giridih,MATHURA PRASAD MAHATO,Jharkhand Mukti Morcha,Jharkhand,,0.04 Cr,370259,1,29.27
INDIA,6,Madhubani,MD ALI ASHRAF FATMI,Rashtriya Janata Dal,Bihar,,0.04 Cr,401483,1,39.07
INDIA,3,ANANTNAG-RAJOURI,MIAN ALTAF AHMAD,Jammu & Kashmir National Conference,Jammu and Kashmir,,0.05 Cr,521836,1,50.85
INDIA,2,Alipurduars,MILI ORAON,Revolutionary Socialist Party,West Bengal,,0.00 Cr,39709,1,2.79
INDIA,42,Birbhum,MILTON RASHID,Indian National Congress,West Bengal,,0.02 Cr,226260,1,14.81
INDIA,5,Guwahati,MIRA BORTHAKUR GOSWAMI,Indian National Congress,Assam,,0.06 Cr,643797,1,40.25
INDIA,31,Patliputra,MISHA BHARTI,Rashtriya Janata Dal,Bihar,,0.06 Cr,613283,1,49.86
INDIA,10,Kishanganj,MOHAMMAD JAWED,Indian National Congress,Bihar,,0.04 Cr,402850,1,35
INDIA,1,Lakshadweep,MOHAMMED FAIZAL PP,Nationalist Congress Party – Sharadchandra Pawar,Lakshadweep,,0.00 Cr,23079,1,46.91
INDIA,9,Hyderabad,MOHAMMED WALIULLAH SAMEER,Indian National Congress,Telangana,,0.01 Cr,62962,1,5.83
INDIA,22,Palghar,MOHAN BARAKU GUHE,Bharat Adivasi Party,Maharashtra,,0.00 Cr,10761,1,0.78
INDIA,7,Rampur,MOHIBBULLAH,Samajwadi Party,Uttar Pradesh,,0.05 Cr,481503,1,49.74
INDIA,43,Madha,MOHITE-PATIL DHAIRYASHEEL RAJSINH,Nationalist Congress Party – Sharadchandra Pawar,Maharashtra,,0.06 Cr,622213,1,48.86
INDIA,1,Araku (ST),MOTTADAM . RAJABABU,Bharat Adivasi Party,Andhra Pradesh,,0.00 Cr,6766,1,0.58
INDIA,25,Chittoor(SC),MOTUKUR JAGAPATHI,Indian National Congress,Andhra Pradesh,,0.00 Cr,30150,1,2.12
INDIA,2,Belgaum,MRINAL R HEBBALKAR,Indian National Congress,Karnataka,,0.06 Cr,583592,1,42.17
INDIA,1,Lakshadweep,MUHAMMED HAMDULLAH SAYEED,Indian National Congress,Lakshadweep,,0.00 Cr,25726,1,52.29
INDIA,17,Mathura,MUKESH DHANGAR,Indian National Congress,Uttar Pradesh,,0.02 Cr,216657,1,22.64
INDIA,13,Ranaghat,MUKUT MANI ADHIKARI,All India Trinamool Congress,West Bengal,,0.06 Cr,595497,1,38.65
INDIA,4,Darjeeling,MUNISH TAMANG,Indian National Congress,West Bengal,,0.01 Cr,83374,1,6.28
INDIA,11,DAUSA,MURARI LAL MEENA,Indian National Congress,Rajasthan,,0.06 Cr,646266,1,60.24
INDIA,30,THANJAVUR,MURASOLI S,Dravida Munnetra Kazhagam,Tamil Nadu,,0.05 Cr,502245,1,48.82
INDIA,9,Jangipur,MURTOJA HOSSAIN BOKUL,Indian National Congress,West Bengal,,0.04 Cr,427790,1,31.23
INDIA,18,Kollam,N K PREMACHANDRAN,Revolutionary Socialist Party,Kerala,,0.04 Cr,443628,1,48.45
INDIA,1,Arunachal West,NABAM TUKI,Indian National Congress,Arunachal Pradesh,,0.01 Cr,104679,1,26.18
INDIA,3,Sambalpur,NAGENDRA KUMAR PRADHAN,Indian National Congress,Odisha,,0.01 Cr,89113,1,7.45
INDIA,25,Navsari,NAISHADHBHAI BHUPATBHAI  DESAI,Indian National Congress,Gujarat,,0.03 Cr,257514,1,19.24
INDIA,16,CHHINDWARA,NAKUL KAMALNATH,Indian National Congress,Madhya Pradesh,,0.05 Cr,531120,1,40.7
INDIA,2,Dumka,NALIN SOREN,Jharkhand Mukti Morcha,Jharkhand,,0.05 Cr,547370,1,46.23
INDIA,45,Jalaun,NARAYAN DAS AHIRWAR,Samajwadi Party,Uttar Pradesh,,0.05 Cr,530180,1,46.96
INDIA,5,Buldhana,NARENDRA DAGDU KHEDEKAR,Shiv Sena (Uddhav Balasaheb Thackrey),Maharashtra,,0.03 Cr,320388,1,28.88
INDIA,28,KHANDWA,NARENDRA PATEL,Indian National Congress,Madhya Pradesh,,0.06 Cr,592708,1,39.19
INDIA,49,Fatehpur,NARESH CHANDRA UTTAM PATEL,Samajwadi Party,Uttar Pradesh,,0.05 Cr,500328,1,45.2
INDIA,35,RAMANATHAPURAM,NAVASKANI K,Indian Union Muslim League,Tamil Nadu,,0.05 Cr,509664,1,45.92
INDIA,10,REWA,NEELAM ABHAY MISHRA,Indian National Congress,Madhya Pradesh,,0.03 Cr,284085,1,30.94
INDIA,6,Medak,NEELAM MADHU,Indian National Congress,Telangana,,0.04 Cr,432078,1,31.17
INDIA,24,Aonla,NEERAJ MAURYA,Samajwadi Party,Uttar Pradesh,,0.05 Cr,492515,1,45.23
INDIA,1,MORENA,NEETU SATYAPAL SINGH SIKARWAR,Indian National Congress,Madhya Pradesh,,0.05 Cr,462947,1,38.99
INDIA,35,Purulia,NEPAL CHANDRA MAHATO,Indian National Congress,West Bengal,,0.01 Cr,129157,1,9.01
INDIA,37,Ahmednagar,NILESH DNYANDEV LANKE,Nationalist Congress Party – Sharadchandra Pawar,Maharashtra,,0.06 Cr,624797,1,47.14
INDIA,3,Jalpaiguri,NIRMAL CHANDRA ROY,All India Trinamool Congress,West Bengal,,0.07 Cr,679875,1,43.07
INDIA,1,Kachchh,NITESH PARBATBHAI LALAN (MATANG),Indian National Congress,Gujarat,,0.04 Cr,390792,1,35.68
INDIA,1,BARAMULLA,OMAR ABDULLAH,Jammu & Kashmir National Conference,Jammu and Kashmir,,0.03 Cr,268339,1,25.95
INDIA,14,MANDLA,OMKAR SINGH MARKAM,Indian National Congress,Madhya Pradesh,,0.06 Cr,647529,1,42.17
INDIA,40,Osmanabad,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,Shiv Sena (Uddhav Balasaheb Thackrey),Maharashtra,,0.07 Cr,748752,1,58.45
INDIA,18,JALORE,OTARAM,Bharat Adivasi Party,Rajasthan,,0.00 Cr,10109,1,0.7
INDIA,4,Visakhapatnam,P. SATYA REDDY,Indian National Congress,Andhra Pradesh,,0.00 Cr,30267,1,2.18
INDIA,18,Kurnoolu,P.G.RAMPULLAIAH YADAV LUCKY-2,Indian National Congress,Andhra Pradesh,,0.01 Cr,70373,1,5.29
INDIA,20,Vadodara,PADHIYAR  JASHPALSINH MAHENDRASINH (BAPU),Indian National Congress,Gujarat,,0.03 Cr,291063,1,24.01
INDIA,17,Dakshina Kannada,PADMARAJ.R.POOJARY,Indian National Congress,Karnataka,,0.06 Cr,614924,1,43.43
INDIA,8,Secunderabad,PAGIDIPALLI SHYAMSON,Viduthalai Chiruthaigal Katchi,Telangana,,0.00 Cr,130,1,0.01
INDIA,25,Chittoor(SC),PALLIPATTU.ABHINAV VISHNU,Samajwadi Party,Andhra Pradesh,,0.00 Cr,676,1,0.05
INDIA,17,Nandyal,PANDU RANGA YADAV SIDDAPU,Samajwadi Party,Andhra Pradesh,,0.00 Cr,605,1,0.04
INDIA,20,Thiruvananthapuram,PANNIAN RAVINDRAN,Communist Party of India,Kerala,,0.02 Cr,247648,1,25.72
INDIA,15,Barrackpur,PARTHA BHOWMICK,All India Trinamool Congress,West Bengal,,0.05 Cr,520231,1,45.56
INDIA,16,Ongole,PASAM VENKATESWARLU YADAV,Samajwadi Party,Andhra Pradesh,,0.00 Cr,743,1,0.05
INDIA,10,Baharampur,PATHAN YUSUF,All India Trinamool Congress,West Bengal,,0.05 Cr,524516,1,37.88
INDIA,7,Malkajgiri,PATNAM SUNEETHA MAHENDER REDDY,Indian National Congress,Telangana,,0.06 Cr,599567,1,31
INDIA,4,Jalandhar,PAWAN KUMAR TINU,Aam Aadmi Party,Punjab,,0.02 Cr,208889,1,21.12
INDIA,2,Srikakulam,PEDADA PARAMESWARA RAO,Indian National Congress,Andhra Pradesh,,0.00 Cr,7172,1,0.58
INDIA,2,BHIND,PHOOL SINGH BARAIYA,Indian National Congress,Madhya Pradesh,,0.05 Cr,472225,1,45.02
INDIA,10,BASTAR,PHULSINGH KACHLAM,Communist Party of India,Chhattisgarh,,0.00 Cr,35887,1,3.56
INDIA,12,SHAHDOL,PHUNDE LAL SINGH MARKO,Indian National Congress,Madhya Pradesh,,0.03 Cr,313803,1,27.24
