state_id,region_id,constituency_id,state_name,region_name,constituency_no,constituency_name,election_phase,polling_date,winner_candidate,winner_party,alliance_name,runner_up_candidate,runner_up_party,evm_votes,postal_votes,winner_votes,constituency_total_votes,vote_share,margin_votes,result_status,winner_age,winner_gender
19,2,214,Madhya Pradesh,Central Region,7,DAMOH,2,2024-04-26,RAHUL SINGH LODHI,Bharatiya Janata Party,NDA,TARBAR SINGH LODHI (BANTU BHAIYA),Indian National Congress,708589,1179,709768,1088944.0,65.18,406426,Result Declared,40.0,male
19,2,215,Madhya Pradesh,Central Region,8,KHAJURAHO,2,2024-04-26,VISHNU DATT SHARMA (V.D.SHARMA),Bharatiya Janata Party,NDA,KAMLESH KUMAR,Bahujan Samaj Party,771014,1760,772774,1140570.0,67.75,541229,Result Declared,54.0,male
19,2,216,Madhya Pradesh,Central Region,9,SATNA,2,2024-04-26,GANESH SINGH,Bharatiya Janata Party,NDA,DABBU SIDDHARTH SUKHLAL KUSHWAHA,Indian National Congress,458373,1355,459728,1058972.0,43.41,84949,Result Declared,61.0,male
19,2,217,Madhya Pradesh,Central Region,10,REWA,2,2024-04-26,JANARDAN MISHRA,Bharatiya Janata Party,NDA,NEELAM ABHAY MISHRA,Indian National Congress,475439,2020,477459,918129.0,52.0,193374,Result Declared,67.0,male
19,2,218,Madhya Pradesh,Central Region,11,SIDHI,1,2024-04-19,DR. RAJESH MISHRA,Bharatiya Janata Party,NDA,KAMLESHWAR INDRAJIT KUMAR,Indian National Congress,582664,895,583559,1147264.0,50.87,206416,Result Declared,66.0,male
19,2,219,Madhya Pradesh,Central Region,12,SHAHDOL,1,2024-04-19,SMT. HIMADRI SINGH,Bharatiya Janata Party,NDA,PHUNDE LAL SINGH MARKO,Indian National Congress,709477,1666,711143,1152013.0,61.73,397340,Result Declared,37.0,female
19,2,220,Madhya Pradesh,Central Region,13,JABALPUR,1,2024-04-19,ASHISH DUBEY,Bharatiya Janata Party,NDA,DINESH YADAV,Indian National Congress,788721,1412,790133,1158545.0,68.2,486674,Result Declared,54.0,male
19,2,221,Madhya Pradesh,Central Region,14,MANDLA,1,2024-04-19,FAGGAN SINGH KULASTE,Bharatiya Janata Party,NDA,OMKAR SINGH MARKAM,Indian National Congress,749761,1614,751375,1535632.0,48.93,103846,Result Declared,64.0,male
19,2,222,Madhya Pradesh,Central Region,15,BALAGHAT,1,2024-04-19,BHARTI PARDHI,Bharatiya Janata Party,NDA,SAMRAT ASHOK SINGH SARASWAR,Indian National Congress,709939,2721,712660,1382280.0,51.56,174512,Result Declared,56.0,female
19,2,223,Madhya Pradesh,Central Region,16,CHHINDWARA,1,2024-04-19,BUNTY VIVEK SAHU,Bharatiya Janata Party,NDA,NAKUL KAMALNATH,Indian National Congress,643489,1249,644738,1304827.0,49.41,113618,Result Declared,45.0,male
19,2,224,Madhya Pradesh,Central Region,17,HOSHANGABAD,2,2024-04-26,DARSHAN SINGH CHOUDHARY,Bharatiya Janata Party,NDA,SANJAY SHARMA SANJU BHAIYA,Indian National Congress,810529,1618,812147,1249692.0,64.99,431696,Result Declared,48.0,male
19,2,225,Madhya Pradesh,Central Region,18,VIDISHA,3,2024-05-07,SHIVRAJ SINGH CHOUHAN,Bharatiya Janata Party,NDA,PRATAPBHANU SHARMA,Indian National Congress,1111556,4904,1116460,1455658.0,76.7,821408,Result Declared,65.0,male
19,2,226,Madhya Pradesh,Central Region,19,BHOPAL,3,2024-05-07,ALOK SHARMA,Bharatiya Janata Party,NDA,ADVOCATE ARUN SHRIVASTAVA,Indian National Congress,978285,2824,981109,1498285.0,65.48,501499,Result Declared,56.0,male
19,2,227,Madhya Pradesh,Central Region,20,RAJGARH,3,2024-05-07,RODMAL NAGAR,Bharatiya Janata Party,NDA,DIGVIJAYA SINGH,Indian National Congress,756139,2604,758743,1428997.0,53.1,146089,Result Declared,63.0,male
19,2,228,Madhya Pradesh,Central Region,21,DEWAS,4,2024-05-13,MAHENDRA SINGH SOLANKY,Bharatiya Janata Party,NDA,RAJENDRA RADHAKISHAN MALVIYA,Indian National Congress,925917,3024,928941,1469104.0,63.23,425225,Result Declared,40.0,male
19,2,229,Madhya Pradesh,Central Region,22,UJJAIN,4,2024-05-13,ANIL FIROJIYA,Bharatiya Janata Party,NDA,MAHESH PARMAR,Indian National Congress,834374,1730,836104,1328580.0,62.93,375860,Result Declared,52.0,male
19,2,230,Madhya Pradesh,Central Region,23,MANDSOUR,4,2024-05-13,SUDHEER GUPTA,Bharatiya Janata Party,NDA,DILIP SINGH GURJAR,Indian National Congress,942249,3512,945761,1433492.0,65.98,500655,Result Declared,64.0,male
19,2,231,Madhya Pradesh,Central Region,24,RATLAM,4,2024-05-13,ANITA NAGARSINGH CHOUHAN,Bharatiya Janata Party,NDA,KANTILAL BHURIA,Indian National Congress,793432,2431,795863,1532643.0,51.93,207232,Result Declared,39.0,female
19,2,232,Madhya Pradesh,Central Region,25,DHAR,4,2024-05-13,SAVITRI THAKUR,Bharatiya Janata Party,NDA,RADHESHYAM MUVEL,Indian National Congress,792591,1858,794449,1425044.0,55.75,218665,Result Declared,45.0,female
19,2,233,Madhya Pradesh,Central Region,26,INDORE,4,2024-05-13,SHANKAR LALWANI,Bharatiya Janata Party,NDA,SANJAY S/O LAKSHMAN SOLANKI,Bahujan Samaj Party,1223746,3005,1226751,1561968.0,78.54,1175092,Result Declared,62.0,male
19,2,234,Madhya Pradesh,Central Region,27,KHARGONE,4,2024-05-13,GAJENDRA SINGH PATEL,Bharatiya Janata Party,NDA,PORLAL BATHA KHARTE,Indian National Congress,818291,1572,819863,1558778.0,52.6,135018,Result Declared,49.0,male
19,2,235,Madhya Pradesh,Central Region,28,KHANDWA,4,2024-05-13,GYANESHWAR PATIL,Bharatiya Janata Party,NDA,NARENDRA PATEL,Indian National Congress,861188,1491,862679,1512542.0,57.04,269971,Result Declared,55.0,male
19,2,236,Madhya Pradesh,Central Region,29,BETUL,2,2024-04-26,DURGADAS (D. D.) UIKEY,Bharatiya Janata Party,NDA,RAMU TEKAM,Indian National Congress,846696,1540,848236,1396020.0,60.76,379761,Result Declared,60.0,male
20,4,237,Maharashtra,Western Region,1,Nandurbar,4,2024-05-13,ADV GOWAAL KAGADA PADAVI,Indian National Congress,INDIA,DR HEENA VIJAYKUMAR GAVIT,Bharatiya Janata Party,744879,1119,745998,1393669.0,53.53,159120,Result Declared,31.0,male
20,4,238,Maharashtra,Western Region,2,Dhule,5,2024-05-20,BACHHAV SHOBHA DINESH,Indian National Congress,INDIA,BHAMRE SUBHASH RAMRAO,Bharatiya Janata Party,582492,1374,583866,1219295.0,47.89,3831,Result Declared,64.0,female
20,4,239,Maharashtra,Western Region,3,Jalgaon,4,2024-05-13,SMITA UDAY WAGH,Bharatiya Janata Party,NDA,KARAN BALASAHEB PATIL - PAWAR,Shiv Sena (Uddhav Balasaheb Thackrey),672119,2309,674428,1169553.0,57.67,251594,Result Declared,56.0,female
20,4,240,Maharashtra,Western Region,4,Raver,4,2024-05-13,KHADSE RAKSHA NIKHIL,Bharatiya Janata Party,NDA,SHRIRAM DAYARAM PATIL,Nationalist Congress Party – Sharadchandra Pawar,629558,1321,630879,1171666.0,53.84,272183,Result Declared,36.0,female
20,4,241,Maharashtra,Western Region,5,Buldhana,2,2024-04-26,JADHAV PRATAPRAO GANPATRAO,Shiv Sena,NDA,NARENDRA DAGDU KHEDEKAR,Shiv Sena (Uddhav Balasaheb Thackrey),348289,1578,349867,1109496.0,31.53,29479,Result Declared,63.0,male
20,4,242,Maharashtra,Western Region,6,Akola,2,2024-04-26,ANUP SANJAY DHOTRE,Bharatiya Janata Party,NDA,ABHAY KASHINATH PATIL,Indian National Congress,454972,2058,457030,1173072.0,38.96,40626,Result Declared,39.0,male
20,4,243,Maharashtra,Western Region,7,Amravati,2,2024-04-26,BALWANT BASWANT WANKHADE,Indian National Congress,INDIA,NAVNEET RAVI RANA,Bharatiya Janata Party,524136,2135,526271,1173579.0,44.84,19731,Result Declared,56.0,male
20,4,244,Maharashtra,Western Region,8,Wardha,2,2024-04-26,AMAR SHARADRAO KALE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,RAMDAS CHANDRABHAN TADAS,Bharatiya Janata Party,530761,2345,533106,1095012.0,48.68,81648,Result Declared,50.0,male
20,4,245,Maharashtra,Western Region,9,Ramtek,1,2024-04-19,Shyamkumar (Babalu) Daulat Barve,Indian National Congress,INDIA,RAJU DEONATH PARVE,Shiv Sena,611894,1131,613025,1252512.0,48.94,76768,Result Declared,46.0,male
20,4,246,Maharashtra,Western Region,10,Nagpur,1,2024-04-19,NITIN JAIRAM GADKARI,Bharatiya Janata Party,NDA,VIKAS THAKRE,Indian National Congress,652809,2218,655027,1211321.0,54.08,137603,Result Declared,67.0,male
20,4,247,Maharashtra,Western Region,11,Bhandara Gondiya,1,2024-04-19,DR. PRASHANT YADAORAO PADOLE,Indian National Congress,INDIA,SUNIL BABURAO MENDHE,Bharatiya Janata Party,581678,5735,587413,1235073.0,47.56,37380,Result Declared,45.0,male
20,4,248,Maharashtra,Western Region,12,Gadchiroli - Chimur,1,2024-04-19,DR. KIRSAN NAMDEO,Indian National Congress,INDIA,ASHOK  MAHADEORAO NETE,Bharatiya Janata Party,614610,3182,617792,1166360.0,52.97,141696,Result Declared,65.0,male
20,4,249,Maharashtra,Western Region,13,Chandrapur,1,2024-04-19,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,Indian National Congress,INDIA,MUNGANTIWAR SUDHIR SACCHIDANAND,Bharatiya Janata Party,716635,1775,718410,1241304.0,57.88,260406,Result Declared,38.0,female
20,4,250,Maharashtra,Western Region,14,Yavatmal- Washim,2,2024-04-26,SANJAY UTTAMRAO DESHMUKH,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,RAJSHRITAI HEMANT PATIL (MAHALLE),Shiv Sena,591899,2908,594807,1225530.0,48.53,94473,Result Declared,55.0,male
20,4,251,Maharashtra,Western Region,15,Hingoli,2,2024-04-26,AASHTIKAR PATIL NAGESH BAPURAO,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,BABURAO KADAM KOHALIKAR,Shiv Sena,490432,2103,492535,1159300.0,42.49,108602,Result Declared,52.0,male
20,4,252,Maharashtra,Western Region,16,Nanded,2,2024-04-26,CHAVAN VASANTRAO BALWANTRAO,Indian National Congress,INDIA,CHIKHALIKAR PRATAPRAO GOVINDRAO,Bharatiya Janata Party,526865,2029,528894,1128254.0,46.88,59442,Result Declared,69.0,male
20,4,253,Maharashtra,Western Region,17,Parbhani,2,2024-04-26,JADHAV SANJAY ( BANDU ) HARIBHAU,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,JANKAR MAHADEV JAGANNATH,Rashtriya Samaj Paksha,596871,4472,601343,1331176.0,45.17,134061,Result Declared,57.0,male
20,4,254,Maharashtra,Western Region,18,Jalna,4,2024-05-13,KALYAN VAIJINATHRAO KALE,Indian National Congress,INDIA,DANVE RAOSAHEB DADARAO,Bharatiya Janata Party,605504,2393,607897,1363409.0,44.59,109958,Result Declared,61.0,male
20,4,255,Maharashtra,Western Region,19,Aurangabad,1,2024-04-19,BHUMARE SANDIPANRAO ASARAM,Shiv Sena,NDA,IMTIAZ JALEEL SYED,All India Majlis-E-Ittehadul Muslimeen,474434,1696,476130,1302197.0,36.56,134650,Result Declared,62.0,male
20,4,256,Maharashtra,Western Region,20,Dindori,5,2024-05-20,BHASKAR MURLIDHAR BHAGARE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,DR. BHARATI PRAVIN PAWAR,Bharatiya Janata Party,575291,2048,577339,1240910.0,46.53,113199,Result Declared,53.0,male
20,4,257,Maharashtra,Western Region,21,Nashik,5,2024-05-20,RAJABHAU (PARAG) PRAKASH WAJE,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,GODSE HEMANT TUKARAM,Shiv Sena,614517,2212,616729,1237204.0,49.85,162001,Result Declared,58.0,male
20,4,258,Maharashtra,Western Region,22,Palghar,5,2024-05-20,DR. HEMANT VISHNU SAVARA,Bharatiya Janata Party,NDA,BHARTI BHARAT KAMDI,Shiv Sena (Uddhav Balasaheb Thackrey),600208,1036,601244,1376074.0,43.69,183306,Result Declared,47.0,male
20,4,259,Maharashtra,Western Region,23,Bhiwandi,5,2024-05-20,BALYA MAMA - SURESH GOPINATH MHATRE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,KAPIL MORESHWAR PATIL,Bharatiya Janata Party,498199,1265,499464,1253399.0,39.85,66121,Result Declared,53.0,male
20,4,260,Maharashtra,Western Region,24,Kalyan,5,2024-05-20,DR SHRIKANT EKNATH SHINDE,Shiv Sena,NDA,VAISHALI DAREKAR - RANE,Shiv Sena (Uddhav Balasaheb Thackrey),587921,1715,589636,1045736.0,56.38,209144,Result Declared,37.0,male
20,4,261,Maharashtra,Western Region,25,Thane,5,2024-05-20,NARESH GANPAT MHASKE,Shiv Sena,NDA,RAJAN BABURAO VICHARE,Shiv Sena (Uddhav Balasaheb Thackrey),732109,2122,734231,1309068.0,56.09,217011,Result Declared,54.0,male
20,4,262,Maharashtra,Western Region,26,Mumbai North,5,2024-05-20,PIYUSH GOYAL,Bharatiya Janata Party,NDA,BHUSHAN PATIL,Indian National Congress,678451,1695,680146,1035493.0,65.68,357608,Result Declared,59.0,male
20,4,263,Maharashtra,Western Region,27,Mumbai North West,5,2024-05-20,RAVINDRA DATTARAM WAIKAR,Shiv Sena,NDA,AMOL GAJANAN KIRTIKAR,Shiv Sena (Uddhav Balasaheb Thackrey),451094,1550,452644,954939.0,47.4,48,Result Declared,65.0,male
20,4,264,Maharashtra,Western Region,28,Mumbai North East,5,2024-05-20,SANJAY DINA PATIL,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,MIHIR CHANDRAKANT KOTECHA,Bharatiya Janata Party,448604,2333,450937,926469.0,48.67,29861,Result Declared,55.0,male
20,4,265,Maharashtra,Western Region,29,Mumbai North Central,5,2024-05-20,GAIKWAD VARSHA EKNATH,Indian National Congress,INDIA,ADV UJWAL NIKAM,Bharatiya Janata Party,444098,1447,445545,910562.0,48.93,16514,Result Declared,49.0,female
20,4,266,Maharashtra,Western Region,30,Mumbai South Central,5,2024-05-20,ANIL YESHWANT DESAI,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,RAHUL RAMESH SHEWALE,Shiv Sena,393342,1796,395138,794524.0,49.73,53384,Result Declared,66.0,male
20,4,267,Maharashtra,Western Region,31,Mumbai South,5,2024-05-20,ARVIND GANPAT SAWANT,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,YAMINI YASHWANT JADHAV,Shiv Sena,393735,1920,395655,773113.0,51.18,52673,Result Declared,72.0,male
20,4,268,Maharashtra,Western Region,32,Raigad,3,2024-05-07,TATKARE SUNIL DATTATREY,Nationalist Congress Party,NDA,ANANT GEETE,Shiv Sena (Uddhav Balasaheb Thackrey),506529,1823,508352,1013272.0,50.17,82784,Result Declared,69.0,male
20,4,269,Maharashtra,Western Region,33,Maval,4,2024-05-13,SHRIRANG APPA CHANDU BARNE,Shiv Sena,NDA,SANJOG BHIKU WAGHERE PATIL,Shiv Sena (Uddhav Balasaheb Thackrey),692101,731,692832,1419401.0,48.81,96615,Result Declared,60.0,male
20,4,270,Maharashtra,Western Region,34,Pune,4,2024-05-13,MURLIDHAR MOHOL,Bharatiya Janata Party,NDA,DHANGEKAR RAVINDRA HEMRAJ,Indian National Congress,584171,557,584728,1104572.0,52.94,123038,Result Declared,49.0,male
20,4,271,Maharashtra,Western Region,35,Baramati,3,2024-05-07,SUPRIYA SULE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,SUNETRA AJITDADA PAWAR,Nationalist Congress Party,731400,912,732312,1412349.0,51.85,158333,Result Declared,54.0,female
20,4,272,Maharashtra,Western Region,36,Shirur,4,2024-05-13,DR. AMOL RAMSING KOLHE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,ADHALRAO SHIVAJI DATTATREY,Nationalist Congress Party,697768,924,698692,1374464.0,50.83,140951,Result Declared,43.0,male
20,4,273,Maharashtra,Western Region,37,Ahmednagar,4,2024-05-13,NILESH DNYANDEV LANKE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,DR. SUJAY RADHAKRISHNA VIKHEPATIL,Bharatiya Janata Party,622144,2653,624797,1325477.0,47.14,28929,Result Declared,44.0,male
20,4,274,Maharashtra,Western Region,38,Shirdi,4,2024-05-13,BHAUSAHEB RAJARAM WAKCHAURE,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,LOKHANDE SADASHIV KISAN,Shiv Sena,475637,1263,476900,1059864.0,45.0,50529,Result Declared,74.0,male
20,4,275,Maharashtra,Western Region,39,Beed,4,2024-05-13,BAJRANG MANOHAR SONWANE,Nationalist Congress Party – Sharadchandra Pawar,INDIA,PANKAJA GOPINATHRAO MUNDE,Bharatiya Janata Party,682532,1418,683950,1522295.0,44.93,6553,Result Declared,53.0,male
20,4,276,Maharashtra,Western Region,40,Osmanabad,3,2024-05-07,OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,Shiv Sena (Uddhav Balasaheb Thackrey),INDIA,ARCHANA RANAJAGJITSINH PATIL,Nationalist Congress Party,743597,5155,748752,1281052.0,58.45,329846,Result Declared,40.0,male
20,4,277,Maharashtra,Western Region,41,Latur,3,2024-05-07,DR. KALGE SHIVAJI BANDAPPA,Indian National Congress,INDIA,SUDHAKAR TUKARAM SHRANGARE,Bharatiya Janata Party,607030,1991,609021,1239079.0,49.15,61881,Result Declared,54.0,male
20,4,278,Maharashtra,Western Region,42,Solapur,3,2024-05-07,PRANITI SUSHILKUMAR SHINDE,Indian National Congress,INDIA,RAM VITTHAL SATPUTE,Bharatiya Janata Party,618350,1875,620225,1204485.0,51.49,74197,Result Declared,43.0,female
20,4,279,Maharashtra,Western Region,43,Madha,3,2024-05-07,MOHITE-PATIL DHAIRYASHEEL RAJSINH,Nationalist Congress Party – Sharadchandra Pawar,INDIA,RANJEETSINGH HINDURAO NAIK NIMBALKAR,Bharatiya Janata Party,618566,3647,622213,1273418.0,48.86,120837,Result Declared,46.0,male
20,4,280,Maharashtra,Western Region,44,Sangli,3,2024-05-07,VISHAL (DADA) PRAKASHBAPU PATIL,Independent,Others,SANJAY (KAKA) PATIL,Bharatiya Janata Party,569651,2015,571666,1168744.0,48.91,100053,Result Declared,43.0,male
20,4,281,Maharashtra,Western Region,45,Satara,3,2024-05-07,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Bharatiya Janata Party,NDA,SHASHIKANT JAYVANTRAO SHINDE,Nationalist Congress Party – Sharadchandra Pawar,568749,2385,571134,1198004.0,47.67,32771,Result Declared,58.0,male
20,4,282,Maharashtra,Western Region,46,Ratnagiri- Sindhudurg,3,2024-05-07,NARAYAN TATU RANE,Bharatiya Janata Party,NDA,VINAYAK BHAURAO RAUT,Shiv Sena (Uddhav Balasaheb Thackrey),445339,3175,448514,914038.0,49.07,47858,Result Declared,72.0,male
20,4,283,Maharashtra,Western Region,47,Kolhapur,3,2024-05-07,CHHATRAPATI SHAHU SHAHAJI,Indian National Congress,INDIA,SANJAY SADASHIVRAO MANDLIK,Shiv Sena,750323,4199,754522,1393326.0,54.15,154964,Result Declared,76.0,male
20,4,284,Maharashtra,Western Region,48,Hatkanangale,3,2024-05-07,DHAIRYASHEEL SAMBHAJIRAO MANE,Shiv Sena,NDA,SATYAJEET BABASAHEB PATIL (AABA) SARUDKAR,Shiv Sena (Uddhav Balasaheb Thackrey),518334,1856,520190,1296024.0,40.14,13426,Result Declared,43.0,male
21,6,285,Manipur,North Eastern Region,1,Inner Manipur,1,2024-04-19,ANGOMCHA BIMOL AKOIJAM,Indian National Congress,INDIA,THOUNAOJAM BASANTA KUMAR SINGH,Bharatiya Janata Party,370678,3339,374017,796897.0,46.93,109801,Result Declared,57.0,male
21,6,286,Manipur,North Eastern Region,2,Outer Manipur,1,2024-04-19,ALFRED KANNGAM S ARTHUR,Indian National Congress,INDIA,KACHUI TIMOTHY ZIMIK,Naga Peoples Front,381813,3141,384954,796735.0,48.32,85418,Result Declared,50.0,male
22,6,287,Meghalaya,North Eastern Region,1,Shillong,1,2024-04-19,DR. RICKY ANDREW J. SYNGKON,Voice of the People Party,Others,VINCENT H. PALA,Indian National Congress,569156,1922,571078,1037911.0,55.02,371910,Result Declared,52.0,male
22,6,288,Meghalaya,North Eastern Region,2,Tura,1,2024-04-19,SALENG A SANGMA,Indian National Congress,INDIA,AGATHA K SANGMA,National People's Party,382058,1861,383919,674056.0,56.96,155241,Result Declared,45.0,male
23,6,289,Mizoram,North Eastern Region,1,MIZORAM,1,2024-04-19,RICHARD VANLALHMANGAIHA,Zoram People’s Movement,Others,K VANLALVENA,Mizo National Front,206377,2175,208552,491336.0,42.45,68288,Result Declared,45.0,male
25,6,297,Nagaland,North Eastern Region,1,Nagaland,1,2024-04-19,S SUPONGMEREN JAMIR,Indian National Congress,INDIA,DR CHUMBEN MURRY,Nationalist Democratic Progressive Party,399512,2439,401951,760796.0,52.83,50984,Result Declared,61.0,male
24,1,290,NCT OF Delhi,Northern Region,1,Chandni Chowk,6,2024-05-25,PRAVEEN KHANDELWAL,Bharatiya Janata Party,NDA,JAI PRAKASH AGARWAL,Indian National Congress,514958,1538,516496,966102.0,53.46,89325,Result Declared,64.0,male
24,1,291,NCT OF Delhi,Northern Region,2,North-East Delhi,6,2024-05-25,MANOJ TIWARI,Bharatiya Janata Party,NDA,KANHAIYA KUMAR,Indian National Congress,821567,2884,824451,1552731.0,53.1,138778,Result Declared,53.0,male
24,1,292,NCT OF Delhi,Northern Region,3,East Delhi,6,2024-05-25,HARSH MALHOTRA,Bharatiya Janata Party,NDA,KULDEEP KUMAR (MONU),Aam Aadmi Party,663420,1399,664819,1264049.0,52.59,93663,Result Declared,60.0,male
24,1,293,NCT OF Delhi,Northern Region,4,New Delhi,6,2024-05-25,BANSURI SWARAJ,Bharatiya Janata Party,NDA,SOMNATH BHARTI,Aam Aadmi Party,451464,1721,453185,847468.0,53.48,78370,Result Declared,40.0,female
24,1,294,NCT OF Delhi,Northern Region,5,North-West Delhi,6,2024-05-25,YOGENDER CHANDOLIYA,Bharatiya Janata Party,NDA,UDIT RAJ,Indian National Congress,863255,3228,866483,1487207.0,58.26,290849,Result Declared,61.0,male
24,1,295,NCT OF Delhi,Northern Region,6,West Delhi,6,2024-05-25,KAMALJEET SEHRAWAT,Bharatiya Janata Party,NDA,MAHABAL MISHRA,Aam Aadmi Party,838332,4326,842658,1524494.0,55.27,199013,Result Declared,51.0,female
24,1,296,NCT OF Delhi,Northern Region,7,South Delhi,6,2024-05-25,RAMVIR SINGH BIDHURI,Bharatiya Janata Party,NDA,SAHI RAM,Aam Aadmi Party,691184,1648,692832,1295998.0,53.46,124333,Result Declared,71.0,male
26,3,298,Odisha,Eastern Region,1,Bargarh,5,2024-05-20,PRADEEP PUROHIT,Bharatiya Janata Party,NDA,PARINITA MISHRA,Biju Janata Dal,709606,6753,716359,1309864.0,54.69,251667,Result Declared,58.0,male
26,3,299,Odisha,Eastern Region,2,Sundargarh,5,2024-05-20,JUAL ORAM,Bharatiya Janata Party,NDA,DILIP KUMAR TIRKEY,Biju Janata Dal,490655,3627,494282,1155777.0,42.77,138808,Result Declared,63.0,male
26,3,300,Odisha,Eastern Region,3,Sambalpur,6,2024-05-25,DHARMENDRA PRADHAN,Bharatiya Janata Party,NDA,PRANAB PRAKASH DAS,Biju Janata Dal,587827,4335,592162,1196747.0,49.48,119836,Result Declared,54.0,male
26,3,301,Odisha,Eastern Region,4,Keonjhar,6,2024-05-25,ANANTA NAYAK,Bharatiya Janata Party,NDA,DHANURJAYA SIDU,Biju Janata Dal,571133,2790,573923,1256615.0,45.67,97042,Result Declared,55.0,male
26,3,302,Odisha,Eastern Region,5,Mayurbhanj,7,2024-06-01,NABA CHARAN MAJHI,Bharatiya Janata Party,NDA,SUDAM MARNDI,Biju Janata Dal,580579,5392,585971,1174050.0,49.91,219334,Result Declared,62.0,male
26,3,303,Odisha,Eastern Region,6,Balasore,7,2024-06-01,PRATAP CHANDRA SARANGI,Bharatiya Janata Party,NDA,LEKHASRI SAMANTSINGHAR,Biju Janata Dal,561590,2275,563865,1239635.0,45.49,147156,Result Declared,69.0,male
26,3,304,Odisha,Eastern Region,7,Bhadrak,7,2024-06-01,AVIMANYU SETHI,Bharatiya Janata Party,NDA,MANJULATA MANDAL,Biju Janata Dal,569705,3614,573319,1297377.0,44.19,91544,Result Declared,53.0,male
26,3,305,Odisha,Eastern Region,8,Jajpur,7,2024-06-01,RABINDRA NARAYAN BEHERA,Bharatiya Janata Party,NDA,SARMISTHA SETHI,Biju Janata Dal,528959,5280,534239,1161208.0,46.01,1587,Result Declared,61.0,male
26,3,306,Odisha,Eastern Region,9,Dhenkanal,6,2024-05-25,RUDRA NARAYAN PANY,Bharatiya Janata Party,NDA,ABINASH SAMAL,Biju Janata Dal,593907,4814,598721,1191673.0,50.24,76567,Result Declared,64.0,male
26,3,307,Odisha,Eastern Region,10,Bolangir,5,2024-05-20,SANGEETA KUMARI SINGH DEO,Bharatiya Janata Party,NDA,SURENDRA SINGH BHOI,Biju Janata Dal,614196,3548,617744,1400248.0,44.12,132664,Result Declared,62.0,female
26,3,308,Odisha,Eastern Region,11,Kalahandi,4,2024-05-13,MALVIKA DEVI,Bharatiya Janata Party,NDA,LAMBODAR NIAL,Biju Janata Dal,538535,5768,544303,1334244.0,40.79,133813,Result Declared,43.0,female
26,3,309,Odisha,Eastern Region,12,Nabarangpur,4,2024-05-13,BALABHADRA MAJHI,Bharatiya Janata Party,NDA,PRADEEP KUMAR MAJHI,Biju Janata Dal,478330,3066,481396,1242475.0,38.74,87536,Result Declared,63.0,male
26,3,310,Odisha,Eastern Region,13,Kandhamal,5,2024-05-20,SUKANTA KUMAR PANIGRAHI,Bharatiya Janata Party,NDA,ACHYUTANANDA SAMANTA,Biju Janata Dal,413320,3095,416415,996091.0,41.8,21371,Result Declared,57.0,male
26,3,311,Odisha,Eastern Region,14,Cuttack,6,2024-05-25,BHARTRUHARI MAHTAB,Bharatiya Janata Party,NDA,SANTRUPT MISRA,Biju Janata Dal,529271,2330,531601,1120795.0,47.43,57077,Result Declared,66.0,male
26,3,312,Odisha,Eastern Region,15,Kendrapara,7,2024-06-01,BAIJAYANT PANDA,Bharatiya Janata Party,NDA,ANSHUMAN MOHANTY,Biju Janata Dal,612916,2789,615705,1277108.0,48.21,66536,Result Declared,60.0,male
26,3,313,Odisha,Eastern Region,16,Jagatsinghpur,7,2024-06-01,BIBHU PRASAD TARAI,Bharatiya Janata Party,NDA,DR. RAJASHREE MALLICK,Biju Janata Dal,585672,3421,589093,1286287.0,45.8,40696,Result Declared,59.0,male
26,3,314,Odisha,Eastern Region,17,Puri,6,2024-05-25,SAMBIT PATRA,Bharatiya Janata Party,NDA,ARUP MOHAN PATNAIK,Biju Janata Dal,625372,3958,629330,1196938.0,52.58,104709,Result Declared,50.0,male
26,3,315,Odisha,Eastern Region,18,Bhubaneswar,6,2024-05-25,APARAJITA SARANGI,Bharatiya Janata Party,NDA,MANMATH KUMAR ROUTRAY,Biju Janata Dal,509567,2952,512519,1082215.0,47.36,35152,Result Declared,54.0,female
26,3,316,Odisha,Eastern Region,19,Aska,5,2024-05-20,ANITA SUBHADARSHINI,Bharatiya Janata Party,NDA,RANJITA SAHU,Biju Janata Dal,493032,1194,494226,1017914.0,48.55,99974,Result Declared,52.0,female
